LEAAUNumber,LEAInstName,LEACategory,LEAIUNumber,LEAIU,LEACountyName,LEAStatus,LEAStatusEffectiveDate,LEAWebAddress,LEAMailingAddressLine1,LEAMailingAddressLine2,LEAMailingCity,LEAMailingState,LEAMailingZipCode,LEAMailingZipCodeExtn,LEALocationAddressLine1,LEALocationAddressLine2,LEALocationCity,LEALocationState,LEALocationZipCode,LEALocationZipCodeExtn,LEAPhoneNumber,LEAPhoneNumberExtn,LEAAdminTitle,LEAAdminSalutation,LEAAdminFirstName,LEAAdminMiddleInitial,LEAAdminLastName,LEAAdminSuffix,LEAAdminPhone,LEAAdminPhoneExtn,SchoolInstCtgyDesc,SchoolAUNNum,SchoolBranchNum,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary_Ungraded,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_Ungraded,SchoolCountyName,SchoolStatus,SchoolStatusEffDate,SchoolWebAddress,SchoolPhone,SchoolPhoneExtn,SchoolMailingAddressLine1,SchoolMailingAddressLine2,SchoolMailingCity,SchoolMailingState,SchoolMailingZipCode,SchoolMailingZipCodeExtn,SchoolLocationAddressLine1,SchoolLocationAddressLine2,SchoolLocationCity,SchoolLocationState,SchoolLocationZipCode,SchoolLocationZipCodeExtn,SchoolAdminTitle,SchoolAdminSalutation,SchoolAdminFirstName,SchoolAdminMiddleInitial,SchoolAdminLastName,SchoolAdminSuffix,CyberSchoolInd,
120452003,East Stroudsburg Area SD,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.esasd.net,50 Vine St,,East Stroudsburg,PA,18301,0298,50 Vine St,,East Stroudsburg,PA,18301,0298,(570)424-8500,,Superintendent,Mrs,Sharon,S,Laverdure,,(570)424-8500,,Regular School,120452003,7641,East Stroudsburg SHS North,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Monroe,Open,07/10/2000,http://www.esasd.net/ehn,(570)588-4420,,279 Timberwolf Dr,,Dingmans Ferry,PA,18328,    ,279 Timberwolf Dr,,Dingmans Ferry,PA,18328,    ,Principal,Mr,Stephen,,Zall,,,
120452003,East Stroudsburg Area SD,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.esasd.net,50 Vine St,,East Stroudsburg,PA,18301,0298,50 Vine St,,East Stroudsburg,PA,18301,0298,(570)424-8500,,Superintendent,Mrs,Sharon,S,Laverdure,,(570)424-8500,,Regular School,120452003,7642,Lehman Intermediate Sch,2015-2016,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Monroe,Open,07/10/2000,http://www.esasd.net/lis,(570)588-4410,,257 Timberwolf Dr,,Dingmans Ferry,PA,18328,    ,257 Timberwolf Dr,,Dingmans Ferry,PA,18328,    ,Principal,Mr,Robert,,Dilliplane,,,
120452003,East Stroudsburg Area SD,School District,20,Colonial IU 20,Monroe,Open,06/08/1999,http://www.esasd.net,50 Vine St,,East Stroudsburg,PA,18301,0298,50 Vine St,,East Stroudsburg,PA,18301,0298,(570)424-8500,,Superintendent,Mrs,Sharon,S,Laverdure,,(570)424-8500,,Regular School,120452003,8016,East Stroudsburg El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Monroe,Open,07/01/2008,http://www.esasd.net/ese,(570)421-1905,,93 Independence Rd,,East Stroudsburg,PA,18301,    ,93 Independence Rd,,East Stroudsburg,PA,18301,    ,Principal,Mrs,Irene,,Livingston,,,
123463507,Eastern Center for Arts & Technology,Career and Technical Center,23,Montgomery County IU 23,Montgomery,Open,07/06/1990,http://www.eastech.org,3075 Terwood Rd,,Willow Grove,PA,19090,1436,3075 Terwood Rd,,Willow Grove,PA,19090,1436,(215)784-4800,,Administrative Director,Mr,Thomas,,Allen,,(215)784-4800,140,Occupational CTC,123463507,4822,Eastern Center for Arts & Technology,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Montgomery,Open,08/22/1997,http://www.eastech.org,(215)784-4800,,3075 Terwood Rd,,Willow Grove,PA,19090,1436,3075 Terwood Rd,,Willow Grove,PA,19090,1436,Administrative Director,Mr,Thomas,,Allen,,,
113362303,Eastern Lancaster County SD,School District,13,Lancaster-Lebanon IU 13,Lancaster,Open,06/08/1999,http://www.elanco.org,669 E Main St,PO Box 609,New Holland,PA,17557,0609,669 E Main St,PO Box 609,New Holland,PA,17557,0609,(717)354-1500,,Superintendent,Dr,Robert,M,Hollister,,(717)354-1500,,Regular School,113362303,2500,Brecknock El Sch,2015-2016,K5H-6,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lancaster,Open,07/14/1997,,(717)445-8600,,361 School Rd,,Denver,PA,17517,8827,361 School Rd,,Denver,PA,17517,8827,Principal,Mrs,Lynmarie,,Hilt,,,
113362303,Eastern Lancaster County SD,School District,13,Lancaster-Lebanon IU 13,Lancaster,Open,06/08/1999,http://www.elanco.org,669 E Main St,PO Box 609,New Holland,PA,17557,0609,669 E Main St,PO Box 609,New Holland,PA,17557,0609,(717)354-1500,,Superintendent,Dr,Robert,M,Hollister,,(717)354-1500,,Regular School,113362303,2552,Blue Ball El Sch,2015-2016,K5H-6,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lancaster,Open,07/17/1995,,(717)354-1525,,126 Ewell Rd,,East Earl,PA,17519,,126 Ewell Rd,,East Earl,PA,17519,,Principal,Mr,Curtis,,McCaskey,,,
113362303,Eastern Lancaster County SD,School District,13,Lancaster-Lebanon IU 13,Lancaster,Open,06/08/1999,http://www.elanco.org,669 E Main St,PO Box 609,New Holland,PA,17557,0609,669 E Main St,PO Box 609,New Holland,PA,17557,0609,(717)354-1500,,Superintendent,Dr,Robert,M,Hollister,,(717)354-1500,,Regular School,113362303,2554,Garden Spot SHS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Lancaster,Open,07/29/1996,,(717)354-1555,,669 E Main St,PO Box 609,New Holland,PA,17557,0609,669 E Main St,PO Box 609,New Holland,PA,17557,0609,Principal,Mr,Matthew,,Sanger,,,
113362303,Eastern Lancaster County SD,School District,13,Lancaster-Lebanon IU 13,Lancaster,Open,06/08/1999,http://www.elanco.org,669 E Main St,PO Box 609,New Holland,PA,17557,0609,669 E Main St,PO Box 609,New Holland,PA,17557,0609,(717)354-1500,,Superintendent,Dr,Robert,M,Hollister,,(717)354-1500,,Regular School,113362303,4707,New Holland Elementary,2015-2016,K5H-6,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lancaster,Open,07/14/1997,,(717)354-1520,,126 Eastern School Rd,,New Holland,PA,17557,9532,126 Eastern School Rd,,New Holland,PA,17557,9532,Principal,Dr,Susan,,Sneath,,,
113362303,Eastern Lancaster County SD,School District,13,Lancaster-Lebanon IU 13,Lancaster,Open,06/08/1999,http://www.elanco.org,669 E Main St,PO Box 609,New Holland,PA,17557,0609,669 E Main St,PO Box 609,New Holland,PA,17557,0609,(717)354-1500,,Superintendent,Dr,Robert,M,Hollister,,(717)354-1500,,Regular School,113362303,7209,Garden Spot MS,2015-2016,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lancaster,Open,10/15/1998,,(717)354-1561,,669 E Main St # 609,,New Holland,PA,17557,0609,669 E Main St # 609,,New Holland,PA,17557,0609,Principal,Mr,Jeffrey,,Starr,,,
113382303,Eastern Lebanon County SD,School District,13,Lancaster-Lebanon IU 13,Lebanon,Open,06/08/1999,http://www.elcosd.org,180 Elco Dr,,Myerstown,PA,17067,2604,180 Elco Dr,,Myerstown,PA,17067,2604,(717)866-7117,,Superintendent,Dr,David,M,Zuilkoski,,(717)866-7117,,Regular School,113382303,2735,Jackson El Sch,2015-2016,K5H-2,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lebanon,Open,07/22/1992,,(717)866-2624,,558 W Main Ave,,Myerstown,PA,17067,2333,558 W Main Ave,,Myerstown,PA,17067,2333,Principal,Mr,Jamie,,Cascarino,,,
113382303,Eastern Lebanon County SD,School District,13,Lancaster-Lebanon IU 13,Lebanon,Open,06/08/1999,http://www.elcosd.org,180 Elco Dr,,Myerstown,PA,17067,2604,180 Elco Dr,,Myerstown,PA,17067,2604,(717)866-7117,,Superintendent,Dr,David,M,Zuilkoski,,(717)866-7117,,Regular School,113382303,2740,Eastern Lebanon Co SHS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Lebanon,Open,06/30/2000,,(717)866-7447,,180 Elco Dr,,Myerstown,PA,17067,2604,180 Elco Dr,,Myerstown,PA,17067,2604,Principal,Ms,Jennifer,,Haas,,,
113382303,Eastern Lebanon County SD,School District,13,Lancaster-Lebanon IU 13,Lebanon,Open,06/08/1999,http://www.elcosd.org,180 Elco Dr,,Myerstown,PA,17067,2604,180 Elco Dr,,Myerstown,PA,17067,2604,(717)866-7117,,Superintendent,Dr,David,M,Zuilkoski,,(717)866-7117,,Regular School,113382303,6611,Fort Zeller El Sch,2015-2016,"K5H,1-2",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lebanon,Open,06/30/2000,,(717)589-2575,,243 North Sheridan Road,,Richland,PA,17087,9722,243 North Sheridan Road,,Richland,PA,17087,9722,Principal,Mr,Jamie,,Cascarino,,,
113382303,Eastern Lebanon County SD,School District,13,Lancaster-Lebanon IU 13,Lebanon,Open,06/08/1999,http://www.elcosd.org,180 Elco Dr,,Myerstown,PA,17067,2604,180 Elco Dr,,Myerstown,PA,17067,2604,(717)866-7117,,Superintendent,Dr,David,M,Zuilkoski,,(717)866-7117,,Regular School,113382303,6612,Eastern Lebanon Co MS,2015-2016,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lebanon,Open,09/24/1993,,(717)866-6591,,60 Evergreen Dr,,Myerstown,PA,17067,2611,60 Evergreen Dr,,Myerstown,PA,17067,2611,Principal,Mr,Michael,,Gerhart,,,
113382303,Eastern Lebanon County SD,School District,13,Lancaster-Lebanon IU 13,Lebanon,Open,06/08/1999,http://www.elcosd.org,180 Elco Dr,,Myerstown,PA,17067,2604,180 Elco Dr,,Myerstown,PA,17067,2604,(717)866-7117,,Superintendent,Dr,David,M,Zuilkoski,,(717)866-7117,,Regular School,113382303,8137,ELCO Intermd Sch,2015-2016,3-5,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lebanon,Open,07/01/2010,,(717)866-4521,,100 Evergreen Drive,,Myerstown,PA,17067,    ,100 Evergreen Drive,,Myerstown,PA,17067,    ,Principal,Mr,G. Christopher,,Rada,,,
177518712,Eastern University Academy Charter School,Charter School                          ,26,Philadelphia IU 26,Philadelphia,Open,07/01/2009,,3300 Henry Ave. Ste 2,3 Fall Center,Philadelphia,PA,19129,1121,3300 Henry Ave. Ste 2,3 Fall Center,Philadelphia,PA,19129,1121,(215)769-3131,,Chief Executive Officer,Mr,Omar,,Barlow,,(215)769-3131,,Regular School,177518712,8127,Eastern University Academy Charter School,2015-2016,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Philadelphia,Open,07/01/2009,,(215)769-3131,,3300 Henry Ave. Ste 2,3 Fall Center,Philadelphia,PA,19129,1121,3300 Henry Ave. Ste 2,3 Fall Center,Philadelphia,PA,19129,1121,Chief Executive Officer,Mr,Omar,,Barlow,,FALSE,
107652207,Eastern Westmoreland CTC,Career and Technical Center,7,Westmoreland IU 7,Westmoreland,Open,07/06/1990,http://www.ewctc.net,4904 Route 982,,Latrobe,PA,15650,2399,4904 Route 982,,Latrobe,PA,15650,2399,(724)539-9788,,Administrative Director,Ms,Marie,,Bowers,,(724)539-9788,303,Occupational CTC,107652207,6174,Eastern Westmoreland CTC,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Westmoreland,Open,06/17/1997,http://www.ewctc.net,(724)539-9788,,4904 Route 982,,Latrobe,PA,15650,2399,4904 Route 982,,Latrobe,PA,15650,2399,Administrative Director,Ms,Marie,,Bowers,,,
112672203,Eastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.easternyork.com,PO Box 150,,Wrightsville,PA,17368,0150,120 S Third St,,Wrightsville,PA,17368,0150,(717)252-1555,,Superintendent,Dr,Darla,M,Pianowski,,(717)252-1555,,Regular School,112672203,4559,Canadochly El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,10/21/1991,http://www.easternyork.com,(717)252-3674,,PO Box 118,,East Prospect,PA,17317,0118,100 Abels Rd,,East Prospect,PA,17317,,Principal,Ms,Mary Jo,,Moczulski,,,
112672203,Eastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.easternyork.com,PO Box 150,,Wrightsville,PA,17368,0150,120 S Third St,,Wrightsville,PA,17368,0150,(717)252-1555,,Superintendent,Dr,Darla,M,Pianowski,,(717)252-1555,,Regular School,112672203,4563,Wrightsville El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,07/12/2000,http://www.easternyork.com,(717)252-3676,,320 Chestnut St,,Wrightsville,PA,17368,1521,320 Chestnut St,,Wrightsville,PA,17368,1521,Principal,Mr,Donald,,Gillett,,,
112672203,Eastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.easternyork.com,PO Box 150,,Wrightsville,PA,17368,0150,120 S Third St,,Wrightsville,PA,17368,0150,(717)252-1555,,Superintendent,Dr,Darla,M,Pianowski,,(717)252-1555,,Regular School,112672203,4564,Eastern York HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,York,Open,07/12/2000,http://www.easternyork.com,(717)252-1551,,PO Box 2002,,Wrightsville,PA,17368,0200,720 Cool Creek Rd,,Wrightsville,PA,17368,,Principal,Dr,Timothy,,Mitzel,,,
112672203,Eastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.easternyork.com,PO Box 150,,Wrightsville,PA,17368,0150,120 S Third St,,Wrightsville,PA,17368,0150,(717)252-1555,,Superintendent,Dr,Darla,M,Pianowski,,(717)252-1555,,Regular School,112672203,6285,Kreutz Creek El Sch,2015-2016,K5H-5,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,07/12/2000,http://www.easternyork.com,(717)757-9682,,50 North Lee Street,,Hellam,PA,17406,,50 North Lee Street,,Hellam,PA,17406,,Principal,Dr,Timothy,,Mitzel,,,
112672203,Eastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.easternyork.com,PO Box 150,,Wrightsville,PA,17368,0150,120 S Third St,,Wrightsville,PA,17368,0150,(717)252-1555,,Superintendent,Dr,Darla,M,Pianowski,,(717)252-1555,,Regular School,112672203,7439,Eastern York MS,2015-2016,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,07/12/2000,http://www.easternyork.com,(717)252-3400,,746 Cool Creek Rd,PO Box 2003,Wrightsville,PA,17368,0230,746 Cool Creek Rd,,Wrightsville,PA,17368,,Principal,Dr,Paula,,Westerman,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,3473,Palmer El Sch,2015-2016,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/11/2000,,(610)250-2521,,3050 Green Pond Rd,,Easton,PA,18045,2580,3050 Green Pond Rd,,Easton,PA,18045,2580,Principal,Ms,Meredith,,Nauman,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,3477,Forks El Sch,2015-2016,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/11/2000,,(610)250-2536,,1709 Richmond Rd,,Easton,PA,18040,8435,1709 Richmond Rd,,Easton,PA,18040,8435,Principal,Mr,Michael,,McCauley,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,3478,March El Sch,2015-2016,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/11/2000,,(610)250-2531,,429 Reeder St,,Easton,PA,18042,1731,429 Reeder St,,Easton,PA,18042,1731,Principal,Mr,Hector,,Bonilla,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,3482,Easton Area HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Northampton,Open,07/31/1998,,(610)250-2481,,2601 William Penn Hwy,,Easton,PA,18045,5267,2601 William Penn Hwy,,Easton,PA,18045,5267,Principal 9-12,Mr,Michael,,Koch,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,4915,Cheston El Sch,2015-2016,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,06/23/1998,,(610)250-2542,,723 Coal St,,Easton,PA,18042,6556,723 Coal St,,Easton,PA,18042,6556,Principal,Mrs,Tracy,,Piazza,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,5064,Tracy El Sch,2015-2016,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,08/04/1999,,(610)250-2556,,1243 Tatamy Rd,,Easton,PA,18045,7405,1243 Tatamy Rd,,Easton,PA,18045,7405,Principal,Mr,David,,Hightower,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,5350,Paxinosa El Sch,2015-2016,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,08/04/1999,,(610)250-2551,,1221 Northampton St,,Easton,PA,18042,    ,1221 Northampton St,,Easton,PA,18042,    ,Principal,Mr,Anthony,,Vigilianti,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,8058,Shawnee El Sch,2015-2016,"K5H,1-4",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/01/2009,,(610)250-2400,,1315 Echo Trail,,Easton,PA,18040,,1315 Echo Trail,,Easton,PA,18040,,Principal,Ms,Josephine,,Galloway,,,
120483302,Easton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.eastonsd.org,1801 Bushkill Drive,,Easton,PA,18040,8186,1801 Bushkill Drive,,Easton,PA,18040,8186,(610)250-2400,,Superintendent,Mr,John,F,Reinart,,(610)250-2400,,Regular School,120483302,8351,Easton Area MS,2015-2016,"5-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/01/2015,,(610)250-2613,,1010 Echo Trail,,Easton,PA,18040,,1010 Echo Trail,,Easton,PA,18040,,Principal,Dr,Charlene,,Symia,,,
126519119,Education Plus Academy Cyber CS,Charter School                          ,24,Chester County IU 24,Chester,Open,07/01/2012,http://edpluscharter.org/,487 Devon Park Drive,Suite 206,Wayne,PA,19087,,487 Devon Park Drive,Suite 206,Wayne,PA,19087,,(215)380-4809,,Chief Executive Officer,Mr,Nicholas,,Torres,,(215)718-4250,,Regular School,126519119,8223,Education Plus Academy Cyber CS,2015-2016,"K5F-6,7",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Chester,Open,07/01/2012,http://edpluscharter.org/,(215)600-2709,,487 Devon Park Drive,Suite 206,Wayne,PA,19087,,487 Devon Park Drive,Suite 206,Wayne,PA,19087,,Chief Executive Officer,Mr,Nicholas,,Torres,,TRUE,
103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.efsd.net,401 Rock Run Road,,Elizabeth,PA,15037,2416,401 Rock Run Road,,Elizabeth,PA,15037,2416,(412)896-2300,,Superintendent,Dr,Bart,,Rocco,,(412)896-2310,,Regular School,103023153,0136,Central El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,07/02/1999,,(412)896-2318,,401 Rock Run Road,,Elizabeth,PA,15037,2416,401 Rock Run Road,,Elizabeth,PA,15037,2416,Principal,Ms,Susan,,Heatherington,,,
103023153,Elizabeth Forward SD,School District,3,Allegheny IU 3,Allegheny,Open,06/08/1999,http://www.efsd.net,401 Rock Run Road,,Elizabeth,PA,15037,2416,401 Rock Run Road,,Elizabeth,PA,15037,2416,(412)896-2300,,Superintendent,Dr,Bart,,Rocco,,(412)896-2310,,Regular School,103023153,0139,William Penn El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,07/02/1999,,(412)896-2330,,392 William Penn Road,,Monongahela,PA,15063,9701,392 William Penn Road,,Monongahela,PA,15063,9701,Principal,Mr,Brad,P,Simala,,,
